timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
11.494811309999989,8.8359375,-4.1015625,0.1015625,-0.076171875,-0.197265625,0.107421875,-87.43088682910916,-65.76143246539755,82.229155673579,9.796875,1.39453125,-0.15625,0.044921875,-0.212890625,-0.189453125,97.9528802886995,-83.48790984961289,-113.3350420404797,176.220703125,0.0001250038148136845,0.0001250038148136845
11.516396444000009,8.8359375,-4.1015625,0.1015625,-0.076171875,-0.197265625,0.107421875,-87.43088682910916,-65.76143246539755,82.229155673579,9.796875,1.39453125,-0.15625,0.044921875,-0.212890625,-0.189453125,97.9528802886995,-83.48790984961289,-113.3350420404797,176.30859375,0.0001250038148136845,0.0006250190740684225
11.521558196,8.8359375,-4.1015625,0.1015625,-0.076171875,-0.197265625,0.107421875,-87.43088682910916,-65.76143246539755,82.229155673579,9.796875,1.39453125,-0.15625,0.044921875,-0.212890625,-0.189453125,97.9528802886995,-83.48790984961289,-113.3350420404797,176.396484375,0.000250007629627369,0.0006250190740684225
11.527188354999993,8.8359375,-4.1015625,0.02734375,-0.06640625,-0.189453125,0.111328125,-88.88230019193934,-65.45455189503265,83.60155427564109,9.80078125,1.39453125,-0.38671875,0.044921875,-0.212890625,-0.189453125,97.9528802886995,-83.48790984961289,-113.3350420404797,176.748046875,0.000250007629627369,0.0
11.546553821000003,8.8359375,-4.1015625,0.02734375,-0.06640625,-0.189453125,0.111328125,-88.88230019193934,-65.45455189503265,83.60155427564109,9.80078125,1.39453125,-0.38671875,0.044921875,-0.212890625,-0.189453125,101.95883718503796,-82.87740989960662,-117.24809274621384,176.8359375,0.000250007629627369,0.0
11.556342841000003,8.8359375,-4.1015625,0.02734375,-0.06640625,-0.189453125,0.111328125,-88.88230019193934,-65.45455189503265,83.60155427564109,9.83984375,1.31640625,-0.50390625,0.046875,-0.181640625,-0.14453125,101.95883718503796,-82.87740989960662,-117.24809274621384,177.01171875,0.000250007629627369,0.000250007629627369
11.570061224,8.8359375,-4.1796875,-0.08984375,-0.06640625,-0.189453125,0.111328125,-88.88230019193934,-65.45455189503265,83.60155427564109,9.83984375,1.31640625,-0.50390625,0.046875,-0.181640625,-0.14453125,101.95883718503796,-82.87740989960662,-117.24809274621384,177.1875,0.000500015259254738,0.000250007629627369
11.580906223999989,8.8359375,-4.1796875,-0.08984375,-0.0546875,-0.1640625,0.08984375,-90.14160642465362,-65.15916911802815,84.81228452371666,9.83984375,1.31640625,-0.46484375,0.046875,-0.181640625,-0.14453125,101.95883718503796,-82.87740989960662,-117.24809274621384,177.36328125,0.000500015259254738,0.00037501144444105353
11.598528593999987,8.796875,-4.21875,-0.12890625,-0.0546875,-0.1640625,0.08984375,-90.14160642465362,-65.15916911802815,84.81228452371666,9.83984375,1.31640625,-0.46484375,0.060546875,-0.15625,-0.11328125,105.10477065655215,-82.38905691187041,-120.27677655545057,177.5390625,0.00037501144444105353,0.00037501144444105353
11.616056629000013,8.796875,-4.21875,-0.12890625,-0.0546875,-0.1640625,0.08984375,-90.14160642465362,-65.15916911802815,84.81228452371666,9.83984375,1.31640625,-0.46484375,0.060546875,-0.15625,-0.11328125,105.10477065655215,-82.38905691187041,-120.27677655545057,177.626953125,0.00037501144444105353,0.00037501144444105353
